cex;nama_token;ticker;sc;decimals
GATE;Galactic Arena;GAN;0x8F1408171EAe06AEC4549fD0a5808A42cee6DD84;18
GATE;Cherry Token;CHER;0x8f36cc333f55b09bb71091409a3d7ade399e3b1c;18
BITGET;D;D;0x8fb238058e71f828f505582e65b1d14f8cf52067;6
BINANCE;Dar Open Network;D;0x8fb238058e71f828f505582e65b1d14f8cf52067;6
GATE;Dar Open Network;D;0x8fb238058e71f828f505582e65b1d14f8cf52067;6
MEXC;DAR Open Network;D;0x8fB238058E71f828F505582E65b1D14f8cf52067;6
KUCOIN;D;D;0x8fb238058e71f828f505582e65b1d14f8cf52067;6
MEXC;Starpower;STAR;0x8fce7206E3043DD360F115AFa956EE31b90B787C;18
GATE;WHYPAD;WHYPAD;0x8ff417e9b7832b09e5717532dc7f251b346442ab;18
BINANCE;Bitcoin Cash;BCH;0x8ff795a6f4d97e7887c79bea79aba5cc76444adf;18
MEXC;Bitrise;BRISE;0x8fff93e810a2edaafc326edee51071da9d398e83;9
KUCOIN;BRISE;BRISE;0x8fff93e810a2edaafc326edee51071da9d398e83;9
GATE;Bitgert;BRISE;0x8fff93e810a2edaafc326edee51071da9d398e83;9
MEXC;Portuma;PORTUMA;0x9000Cac49C3841926Baac5b2E13c87D43e51B6a4;18
KUCOIN;STAGE;STAGE;0x9025daa1fe2d27700187e0eac670818945f94c2e;18
GATE;Stage;STAGE;0x9025daa1fe2d27700187e0eac670818945f94c2e;18
GATE;REVOX;REX;0x90869b3a42e399951bd5f5ff278b8cc5ee1dc0fe;18
BITGET;REX;REX;0x90869b3a42e399951bd5f5ff278b8cc5ee1dc0fe;18
MEXC;REVOX;REX;0x90869b3a42E399951bd5F5fF278B8CC5ee1Dc0fE;18
MEXC;Tradoor;TRADOOR;0x9123400446a56176Eb1B6BE9ee5CF703e409F492;18
BITGET;TRADOOR;TRADOOR;0x9123400446a56176eb1b6be9ee5cf703e409f492;18
BINANCE;Prosper;PROS;0x915424ac489433130d92b04096f3b96c82e92a9d;18
MEXC;Prosper;PROS;0x915424Ac489433130d92B04096F3b96c82e92a9D;18
GATE;Prosper;PROS;0x915424ac489433130d92b04096f3b96c82e92a9d;18
INDODAX;HUMA;HUMA;0x92516e0ddf1ddbf7fab1b79cac26689fdc5ba8e6;6
BITGET;HUMA;HUMA;0x92516e0ddf1ddbf7fab1b79cac26689fdc5ba8e6;6
BINANCE;Huma Finance;HUMA;0x92516e0ddf1ddbf7fab1b79cac26689fdc5ba8e6;6
MEXC;Huma Finance;HUMA;0x92516e0DDf1dDBF7FAB1b79CaC26689fDC5ba8e6;6
MEXC;BRN Metaverse;BRN;0x926ecC7687fCFB296E97a2b4501F41A6f5F8C214;18
GATE;BRN Metaverse;BRN;0x926ecc7687fcfb296e97a2b4501f41a6f5f8c214;18
BINANCE;Frontier;FRONT;0x928e55dab735aa8260af3cedada18b5f70c72f1b;18
BITGET;SKYAI;SKYAI;0x92aa03137385f18539301349dcfc9ebc923ffb10;18
GATE;SkyAI;SKYAI;0x92aa03137385f18539301349dcfc9ebc923ffb10;18
BINANCE;Bluzelle;BLZ;0x935a544bf5816e3a7c13db2efe3009ffda0acda2;18
GATE;SpaceMine;MINE;0x93713de5e0be3b7FcbD34257b6cadFb4d96e12b1;18
MEXC;EVDC Network;EVDC;0x93749e69560EFe1ad6661903e47DF538492C50a4;9
GATE;SpaceN;SN;0x939Dd9E433552e325D78C33a16EF4cD8004D2F9C;18
GATE;PlayPad;PPAD;0x93Bb13E90678cCd8BBab07D1dAEF15086746dc9B;18
BINANCE;Sushi;SUSHI;0x947950bcc74888a40ffa2593c5798f11fc9124c4;18
KUCOIN;RIO;RIO;0x94a8b4ee5cd64c79d0ee816f467ea73009f51aa0;18
MEXC;Realio;RIO;0x94a8b4EE5CD64C79D0Ee816f467EA73009f51aA0;18
GATE;League of Ancients;LOA;0x94b69263FCA20119Ae817b6f783Fc0F13B02ad50;18
GATE;GPUAI;GPUAI;0x94e00656e69cc6c8d49155412dc9c58d8d950561;18
GATE;Creo Engine;CREO;0x9521728bf66a867bc65a93ece4a543d817871eb7;18
BITGET;CREO;CREO;0x9521728bf66a867bc65a93ece4a543d817871eb7;18
MEXC;Creo Engine;CREO;0x9521728bF66a867BC65A93Ece4a543D817871Eb7;18
MEXC;JoJoWorld;JOJO;0x953783617a71A888F8b04f397F2c9e1a7c37Af7e;18
KUCOIN;AIN;AIN;0x9558a9254890b2a8b057a789f413631b9084f4a3;18
GATE;Infinity Ground;AIN;0x9558a9254890b2a8b057a789f413631b9084f4a3;18
BITGET;AIN;AIN;0x9558a9254890b2a8b057a789f413631b9084f4a3;18
MEXC;Infinity Ground;AIN;0x9558a9254890B2A8B057a789F413631B9084f4a3;18
MEXC;Spendler;SPDL;0x955D613B901A2E90898fb5ec18B77f5981Dd7Dc3;18
KUCOIN;MONI;MONI;0x9573c88ae3e37508f87649f87c4dd5373c9f31e0;18
GATE;Monsta Infinite;MONI;0x9573c88aE3e37508f87649f87c4dd5373C9F31e0;18
MEXC;Portal To Bitcoin;PTB;0x95C9B514566fbD224Dc2037F5914eB8ab91c9201;18
GATE;Biswap;BSW;0x965F527D9159dCe6288a2219DB51fc6Eef120dD1;18
MEXC;Biswap;BSW;0x965f527d9159dce6288a2219db51fc6eef120dd1;18
KUCOIN;BSW;BSW;0x965f527d9159dce6288a2219db51fc6eef120dd1;18
BINANCE;Biswap;BSW;0x965f527d9159dce6288a2219db51fc6eef120dd1;18
INDODAX;IoTeX;IOTX;0x9678e42cebeb63f23197d726b29b1cb20d0064e5;18
BINANCE;IoTeX;IOTX;0x9678e42cebeb63f23197d726b29b1cb20d0064e5;18
MEXC;Cherry AI;AIBOT;0x96AdaA33e175F4A7f20c099730bc78dd0B45745B;18
GATE;Cherry AI;AIBOT;0x96adaa33e175f4a7f20c099730bc78dd0b45745b;18
GATE;Contentos;COS;0x96dd399f9c3afda1f194182f71600f1b65946501;18
BINANCE;Contentos;COS;0x96dd399f9c3afda1f194182f71600f1b65946501;18
MEXC;Contentos;COS;0x96Dd399F9c3AFda1F194182F71600F1B65946501;18
BITGET;TOWN;TOWN;0x973253d0c12366e0fa5afb9f9e2e9486eca69c01;18
MEXC;Alttown;TOWN;0x973253D0C12366e0fA5AFb9F9E2e9486ECA69c01;18
GATE;Alt.town;TOWN;0x973253d0c12366e0fa5afb9f9e2e9486eca69c01;18
INDODAX;CGPT;CGPT;0x9840652dc04fb9db2c43853633f0f62be6f00f98;18
BINANCE;ChainGPT;CGPT;0x9840652dc04fb9db2c43853633f0f62be6f00f98;18
GATE;ChainGPT;CGPT;0x9840652DC04fb9db2C43853633f0F62BE6f00f98;18
BITGET;CGPT;CGPT;0x9840652dc04fb9db2c43853633f0f62be6f00f98;18
KUCOIN;CGPT;CGPT;0x9840652dc04fb9db2c43853633f0f62be6f00f98;18
MEXC;ChainGPT;CGPT;0x9840652DC04fb9db2C43853633f0F62BE6f00f98;18
KUCOIN;TT;TT;0x990e7154bb999faa9b2fa5ed29e822703311ea85;18
GATE;Y8U;Y8U;0x991b4ce57864060115700d6fc05c7780346a15ac;18
KUCOIN;SIREN;SIREN;0x997a58129890bbda032231a52ed1ddc845fc18e1;18
GATE;Siren;SIREN;0x997a58129890bbda032231a52ed1ddc845fc18e1;18
GATE;Gaimin;GMRX;0x998305efdc264b9674178899fffbb44a47134a76;18
KUCOIN;GMRX;GMRX;0x998305efdc264b9674178899fffbb44a47134a76;18
BINANCE;DIA;DIA;0x99956d38059cf7beda96ec91aa7bb2477e0901dd;18
GATE;Seascape Crowns;CWS;0x99aa29ac023057951781dc5d1784e9a4c362ce23;18
KUCOIN;CWS;CWS;0x99aa29ac023057951781dc5d1784e9a4c362ce23;18
GATE;Dragon Mainland Shards;DMS;0x9a26e6D24Df036B0b015016D1b55011c19E76C87;18
MEXC;GoPlus Security;GPS;0x9A4a67721573f2c9209DfFf972c52Be4E3F6642e;18
MEXC;BOOP-BSC;BOOP;0x9A70815DFB644a24B57358E1041F8d0324c8f6e1;18
KUCOIN;OPAD;OPAD;0x9aa52de273b5855f25247c312054b086345e4027;18
GATE;WeWay;WWY;0x9ab70e92319f0b9127df78868fd3655fb9f1e322;18
BINANCE;Synthetix Network Token;SNX;0x9ac983826058b8a9c7aa1c9171441191232e8404;18
GATE;ARTEM Coin;ARTEM;0x9b83f827928abdf18cf1f7e67053572b9bceff3a;18
MEXC;FactualAI;FCTAI;0x9Bf9bCc2C36f4F046505f3D779Fc1b506bDEE3f7;18
BINANCE;OriginToken;OGN;0x9c1962e0ac2a370ab4c4f4eecba6483d8764c4b2;18
BINANCE;VIDT DAO;VIDT;0x9c4a515cd72d27a4710571aca94858a53d9278d5;18
GATE;Mdex;MDX;0x9c65ab58d8d978db963e63f2bfb7121627e3a739;18
BINANCE;Gravity;G;0x9c7beba8f6ef6643abd725e45a4e8387ef260649;18
MEXC;Allo;RWA;0x9C8B5CA345247396bDfAc0395638ca9045C6586E;18
BITGET;RWA;RWA;0x9c8b5ca345247396bdfac0395638ca9045c6586e;18
GATE;Allo;RWA;0x9c8b5ca345247396bdfac0395638ca9045c6586e;18
KUCOIN;DGC;DGC;0x9cfae8067322394e34e6b734c4a3f72acc4a7fe5;18
BITGET;DGC;DGC;0x9cfae8067322394e34e6b734c4a3f72acc4a7fe5;18
MEXC;Rezor;RZR;0x9D0d41Df4cA809dC16A9BFf646d3c6CbC4EbC707;9
GATE;Cryptozoon;ZOON;0x9d173e6c594f479b4d47001f8e6a95a7adda42bc;18
BINANCE;Eurite;EURI;0x9d1a7a3191102e9f900faa10540837ba84dcbae7;18
GATE;Playbux;PBUX;0x9d1d4de9cd93203147fac3bc0262a78e3a0e96bb;18
KUCOIN;PBUX;PBUX;0x9d1d4de9cd93203147fac3bc0262a78e3a0e96bb;18
GATE;Metawear;WEAR;0x9d39eF3bbCA5927909dde44476656B81BBe4eE75;18
GATE;MemePad;MEPAD;0x9d70a3ee3079a6fa2bb16591414678b7ad91f0b5;18
INDODAX;ALE;ALE;0x9dce13e71b11eb5df66ca269bd657696587fd4e2;18
BITGET;ALE;ALE;0x9dce13e71b11eb5df66ca269bd657696587fd4e2;18
GATE;Project Ailey;ALE;0x9dce13e71b11eb5df66ca269bd657696587fd4e2;18
GATE;Friend3;F3;0x9e57e83ad79ac5312ba82940ba037ed30600e167;18
MEXC;Friend3;F3;0x9e57E83Ad79Ac5312Ba82940bA037ED30600e167;18
GATE;Okratech Token;ORTB;0x9E711221B34A2d4B8F552BD5f4A6C4e7934920f7;8
MEXC;Okratech Token;ORT;0x9E711221B34A2d4B8F552BD5f4A6C4e7934920f7;8
GATE;WHY;WHY;0x9ec02756a559700d8d9e79ece56809f7bcc5dc27;18
BITGET;WHY;WHY;0x9ec02756a559700d8d9e79ece56809f7bcc5dc27;18
BINANCE;KernelDAO;KERNEL;0x9ecaf80c1303cca8791afbc0ad405c8a35e8d9f1;18
MEXC;KernelDAO;KERNEL;0x9eCaf80c1303CCA8791aFBc0AD405c8a35e8d9f1;18
BINANCE;Tokocrypto;TKO;0x9f589e3eabe42ebc94a44727b3f3531c0c877809;18
MEXC;Toko Token;TKO;0x9f589e3eabe42ebc94a44727b3f3531c0c877809;18
GATE;Tokocrypto;TKO;0x9f589e3eabe42ebc94a44727b3f3531c0c877809;18
MEXC;Aster Inu;ASTERINU;0x9f6c24232f1Bba6ef47BCb81b9b9434aCDB94444;18
MEXC;MX;MX;0x9f882567a62a5560d147d64871776eea72df41d3;18
GATE;SatoshiDEX;SATX;0x9f9bb3d5af7cc774f9b6adf66e32859b5a998952;18
BINANCE;Multichain;MULTI;0x9fb9a33956351cf4fa040f65a13b835a3c8764e3;18
MEXC;XCAD Network;XCAD;0xa026Ad2ceDa16Ca5FC28fd3C72f99e2C332c8a26;18
GATE;Xcad Network;XCAD;0xa026Ad2ceDa16Ca5FC28fd3C72f99e2C332c8a26;18
KUCOIN;XCAD;XCAD;0xa026ad2ceda16ca5fc28fd3c72f99e2c332c8a26;18
BITGET;XCAD;XCAD;0xa026ad2ceda16ca5fc28fd3c72f99e2c332c8a26;18
BINANCE;Bancor;BNT;0xa069008a669e2af00a86673d9d584cfb524a42cc;18
GATE;Deeper Network;DPR;0xa0a2ee912caf7921eaabc866c6ef6fec8f7e90a4;18
KUCOIN;DPR;DPR;0xa0a2ee912caf7921eaabc866c6ef6fec8f7e90a4;18
GATE;Hashtagger;MOOO;0xa0b9bb05da11e3b19ffd64554400f59d4a378515;18
KUCOIN;BLOK;BLOK;0xa0d96fd642156fc7e964949642257b3572f10cd6;18
MEXC;Bloktopia;BLOK;0xA0d96fD642156FC7E964949642257b3572f10cD6;18
BINANCE;Marlin;POND;0xa1428370f540b4c4e319224165ecae513a391f77;18
BINANCE;QuarkChain;QKC;0xa1434f1fc3f437fa33f7a781e041961c0205b5da;18
MEXC;Probinex;PBX;0xA177BdD433AEa3702beb46652aDcFc64248d4aB3;18
GATE;Creator Bid;BID;0xa1832f7f4e534ae557f9b5ab76de54b1873e498b;18
MEXC;CreatorBid;BID;0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B;18
BINANCE;SUN;SUN;0xa1e6c58d503e4eee986167f45a063853cefe08c3;18
BINANCE;Stella;ALPHA;0xa1faa113cbe53436df28ff0aee54275c13b40975;18
KUCOIN;ALPHA;ALPHA;0xa1faa113cbe53436df28ff0aee54275c13b40975;18
BITGET;ALPHA;ALPHA;0xa1faa113cbe53436df28ff0aee54275c13b40975;18
MEXC;Stella;ALPHA;0xa1faa113cbe53436df28ff0aee54275c13b40975;18
GATE;Stella;ALPHA;0xa1faa113cbe53436df28ff0aee54275c13b40975;18
BINANCE;Automata;ATA;0xa2120b9e674d3fc3875f415a7df52e382f141225;18
GATE;Automata;ATA;0xa2120b9e674d3fc3875f415a7df52e382f141225;18
KUCOIN;ATA;ATA;0xa2120b9e674d3fc3875f415a7df52e382f141225;18
KUCOIN;AIO;AIO;0xa22159faca8bf5c57a48888a2d4ddafc88e4ddeb;18
MEXC;OPEN-BSC;OPEN;0xA227Cc36938f0c9E09CE0e64dfab226cad739447;18
BINANCE;OpenLedger;OPEN;0xa227cc36938f0c9e09ce0e64dfab226cad739447;18
BITGET;OPEN;OPEN;0xa227cc36938f0c9e09ce0e64dfab226cad739447;18
GATE;Openledger;OPEN;0xa227cc36938f0c9e09ce0e64dfab226cad739447;18
BITGET;HOOK;HOOK;0xa260e12d2b924cb899ae80bb58123ac3fee1e2f0;18
BINANCE;Hooked Protocol;HOOK;0xa260e12d2b924cb899ae80bb58123ac3fee1e2f0;18
MEXC;Hooked Protocol;HOOK;0xa260E12d2B924cb899AE80BB58123ac3fEE1E2F0;18
GATE;Hooked Protocol;HOOK;0xa260E12d2B924cb899AE80BB58123ac3fEE1E2F0;18
BINANCE;Injective;INJ;0xa2b726b1145a4773f68593cf171187d8ebe4d495;18
MEXC;INJ;INJ;0xa2B726B1145A4773F68593CF171187d8EBe4d495;18
BINANCE;Wrapped Beacon ETH (WBETH);WBETH;0xa2e3356610840701bdf5611a53974510ae27e2e1;18
KUCOIN;ORAI;ORAI;0xa325ad6d9c92b55a3fc5ad7e412b1518f96441c0;18
MEXC;Zypher Network;POP;0xA3cfB853339b77F385B994799B015cB04b208Fe6;18
KUCOIN;POP;POP;0xa3cfb853339b77f385b994799b015cb04b208fe6;18
BINANCE;aelf;ELF;0xa3f020a5c92e15be13caf0ee5c95cf79585eecc9;18
BINANCE;Anchored EUR;AEUR;0xa40640458fbc27b6eefedea1e9c9e17d4cee7a21;18
INDODAX;Synapse;SYN;0xa4080f1778e69467e905b8d6f72f6e441f9e9484;18
BINANCE;Synapse;SYN;0xa4080f1778e69467e905b8d6f72f6e441f9e9484;18
MEXC;Froggie;FROGGIE;0xA45F5EB48CeCd034751651aeeda6271Bd5df8888;18
BITGET;FROGGIE;FROGGIE;0xa45f5eb48cecd034751651aeeda6271bd5df8888;18
MEXC;donkey;DONKEY;0xA49fA5E8106E2d6d6a69E78df9B6A20AaB9c4444;18
MEXC;BugsCoin;BGSC;0xa4B68D48D7bc6f04420e8077E6F74bdeF809dEa3;18
GATE;BugsCoin;BGSC;0xa4b68d48d7bc6f04420e8077e6f74bdef809dea3;18
BITGET;BGSC;BGSC;0xa4b68d48d7bc6f04420e8077e6f74bdef809dea3;18
GATE;Vameon;VON;0xa4c3497b57c8b6d510f3707a1e9694fd791f45fb;18
MEXC;Vameon;VAMEON;0xa4c3497b57C8b6D510F3707A1e9694fD791f45FB;18
MEXC;Minati Coin;MNTC;0xa4ce62BB3047E3C4aE52b7eC20c3EB10f4397AF7;18
GATE;Pitbull;PIT;0xA57ac35CE91Ee92CaEfAA8dc04140C8e232c2E50;9
MEXC;Pitbull;PIT;0xA57ac35CE91Ee92CaEfAA8dc04140C8e232c2E50;9
MEXC;MetYa;MET;0xa5b000d453143B357dbA63f4EE83F2f6FDa832b8;18
GATE;Santos FC Fan Token;SANTOS;0xA64455a4553C9034236734FadDAddbb64aCE4Cc7;8
BITGET;SANTOS;SANTOS;0xa64455a4553c9034236734faddaddbb64ace4cc7;8
MEXC;Santos FC Fan Token;SANTOS;0xA64455a4553C9034236734FadDAddbb64aCE4Cc7;8
BINANCE;Santos FC Fan Token;SANTOS;0xa64455a4553c9034236734faddaddbb64ace4cc7;8
INDODAX;NexusMind;NMD;0xa67Ed14c65e7b717674F0d66570c13e77583a68f;18
BINANCE;Bonk;BONK;0xa697e272a73744b343528c3bc4702f2565b2f422;5
GATE;LandShare;LANDSHARE;0xA73164DB271931CF952cBaEfF9E8F5817b42fA5C;18
GATE;Metafluence;METO;0xa78775bba7a542F291e5ef7f13C6204E704A90Ba;18
BINANCE;Ellipsis;EPS;0xa7f552078dcc247c2684336020c03648500c6d9f;18
MEXC;Finceptor;FINC;0xA856098dCBc1b2B3a9C96C35c32bC4f71E49AEd2;18
GATE;Ready to Fight;RTF;0xa89e2871A850E0e6fD8F0018eC1fc62FA75440d4;18
MEXC;Ready to Fight;RTF;0xa89e2871A850E0e6fD8F0018eC1fc62FA75440d4;18
INDODAX;Shentu;CTK;0xa8c2b8eec3d368c0253ad3dae65a5f2bbb89c929;6
MEXC;CertiK;CTK;0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929;6
BINANCE;Shentu;CTK;0xa8c2b8eec3d368c0253ad3dae65a5f2bbb89c929;6
GATE;Shentu;CTK;0xa8c2b8eec3d368c0253ad3dae65a5f2bbb89c929;6
KUCOIN;ZKWASM;ZKWASM;0xa8d3dee6671c4fdac4743a1eb1f276eabd4ba302;18
MEXC;ZKWASM;ZKWASM;0xa8d3dee6671c4fdac4743a1eb1F276EabD4ba302;18
BITGET;ZKWASM;ZKWASM;0xa8d3dee6671c4fdac4743a1eb1f276eabd4ba302;18
GATE;ZKWASM;ZKWASM;0xa8d3dee6671c4fdac4743a1eb1f276eabd4ba302;18
BINANCE;Somnia;SOMI;0xa9616e5e23ec1582c2828b025becf3ef610e266f;18
MEXC;Somnia;SOMI;0xa9616e5e23EC1582c2828B025bEcf3Ef610e266F;18
BITGET;SOMI;SOMI;0xa9616e5e23ec1582c2828b025becf3ef610e266f;18
BITGET;COA;COA;0xa992ffb0c9b753307b9704079c61db4e405deffd;18
MEXC;Alliance Games;COA;0xA992ffb0C9B753307B9704079c61DB4e405DeFfd;18
GATE;WARENA;RENA;0xa9D75Cc3405F0450955050C520843f99Aff8749D;18
MEXC;Lifeform;LFT;0xA9f978c02915246E435c0BdA9785aAAad3cC46d2;18
MEXC;EVAA-TONCOIN;EVAA;0xaa036928c9c0Df07d525B55ea8EE690Bb5a628C1;18
GATE;EVAA Protocol;EVAA;0xaa036928c9c0df07d525b55ea8ee690bb5a628c1;18
GATE;Reign of Terror;REIGN;0xaa88fd757fa81ebbbce0eb1f324172d0e446093e;18
GATE;QANplatform;QANX;0xaaa9214f675316182eaa21c85f0ca99160cc3aaa;18
BINANCE;Cocos-BCX;COCOS;0xab301dae71f5b386c566f484e636aee60318f12f;18
INDODAX;SOLV;SOLV;0xabe8e5cabe24cb36df9540088fd7ce1175b9bc52;18
BITGET;SOLV;SOLV;0xabe8e5cabe24cb36df9540088fd7ce1175b9bc52;18
BINANCE;Solv Protocol;SOLV;0xabe8e5cabe24cb36df9540088fd7ce1175b9bc52;18
KUCOIN;SOLV;SOLV;0xabe8e5cabe24cb36df9540088fd7ce1175b9bc52;18
MEXC;Solv Protocol;SOLV;0xabE8E5CabE24Cb36df9540088fD7cE1175b9bc52;18
GATE;Solv Protocol;SOLV;0xabe8e5cabe24cb36df9540088fd7ce1175b9bc52;18
MEXC;Falcon Finance;FF;0xAC23B90A79504865D52B49B327328411a23d4dB2;18
BINANCE;Falcon Finance;FF;0xac23b90a79504865d52b49b327328411a23d4db2;18
KUCOIN;ALICE;ALICE;0xac51066d7bec65dc4589368da368b212745d63e8;6
GATE;ALICE;ALICE;0xAC51066d7bEC65Dc4589368da368b212745d63E8;6
BITGET;ALICE;ALICE;0xac51066d7bec65dc4589368da368b212745d63e8;6
BINANCE;My Neighbor Alice;ALICE;0xac51066d7bec65dc4589368da368b212745d63e8;6
MEXC;ALICE-BSC;ALICE;0xac51066d7bec65dc4589368da368b212745d63e8;6
GATE;NFTrade;NFTD;0xac83271abb4ec95386f08ad2b904a46c61777cef;18
GATE;BunnyPark;BP;0xacb8f52dc63bb752a51186d1c55868adbffee9c1;18
GATE;Griffin AI;GAIN;0xacf5a368ec5bb9e804c8ac0b508daa5a21c92e13;18
BINANCE;Fantom;FTM;0xad29abb318791d579433d831ed122afeaf29dcfe;18
MEXC;GAG Token;GAG;0xAD600060a153bc35BD8997ceFE959EFb19026757;4
MEXC;Yamaswap;YAMA;0xAd68eb09AbF00041aA47e2D1F7A96242bf5Be00B;18
KUCOIN;YAMA;YAMA;0xad68eb09abf00041aa47e2d1f7a96242bf5be00b;18
BINANCE;BAND;BAND;0xad6caeb32cd2c308980a548bd0bc5aa4306c6c18;18
KUCOIN;BAND;BAND;0xad6caeb32cd2c308980a548bd0bc5aa4306c6c18;18
KUCOIN;ASP;ASP;0xad8c787992428cd158e451aab109f724b6bc36de;18
MEXC;COTI;COTI;0xAdBAF88B39D37Dc68775eD1541F1bf83A5A45feB;18
BINANCE;COTI;COTI;0xadbaf88b39d37dc68775ed1541f1bf83a5a45feb;18
GATE;Casper AI;AIAGENT;0xadcdbcb0db9edf31509971f64f0a8e0fc53b384d;18
GATE;AIVille Governance Token;AIV;0xadf7335da0e77339f2d69841f79b0aa6c14d187d;18
GATE;Infinity Games;ING;0xAe7c682Ba26AD6835B6150FfB35F22Db9987f509;18
BINANCE;BurgerCities;BURGER;0xae9269f27437f0fcbc232d39ec814844a51d6b8f;18
BINANCE;Coin98;C98;0xaec945e04baf28b135fa7c640f624f8d90f1c3a6;18
BITGET;C98;C98;0xaec945e04baf28b135fa7c640f624f8d90f1c3a6;18
MEXC;Coin98;C98;0xaec945e04baf28b135fa7c640f624f8d90f1c3a6;18
GATE;Coin98;C98;0xaec945e04baf28b135fa7c640f624f8d90f1c3a6;18
KUCOIN;C98;C98;0xaec945e04baf28b135fa7c640f624f8d90f1c3a6;18
BINANCE;WINkLink;WIN;0xaef0d72a118ce24fee3cd1d43d383897d05b4e99;18
INDODAX;H2O DAO;H2O;0xaf3287cae99c982586c07401c0d911bf7de6cd82;18
MEXC;QBOT AI TRADING;QBOT;0xaF392F08D85CAff5f014b7d3C1E1fCb2188633D3;18
BINANCE;Ellipsis;EPX;0xaf41054c1487b0e5e2b9250c0332ecbce6ce9d71;18
BINANCE;IOST;IOST;0xaf48b7e315a52518cfbf7d96c455d9dfad94cb48;18
BITGET;IOST;IOST;0xaf48b7e315a52518cfbf7d96c455d9dfad94cb48;18
BINANCE;Prometeus;PROM;0xaf53d56ff99f1322515e54fdde93ff8b3b7dafd5;18
MEXC;PROM;PROM;0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5;18
INDODAX;PROM;PROM;0xaf53d56ff99f1322515e54fdde93ff8b3b7dafd5;18
BITGET;PROM;PROM;0xaf53d56ff99f1322515e54fdde93ff8b3b7dafd5;18
KUCOIN;SPK;SPK;0xaff2e841851700d1fc101995ee6b81ae21bb87d7;18
BINANCE;Spark;SPK;0xaff2e841851700d1fc101995ee6b81ae21bb87d7;18
MEXC;Spark;SPK;0xAfF2e841851700D1Fc101995Ee6b81Ae21Bb87D7;18
BITGET;SPK;SPK;0xaff2e841851700d1fc101995ee6b81ae21bb87d7;18
BINANCE;Flux;FLUX;0xaff9084f2374585879e8b434c399e29e80cce635;8
MEXC;FLUX;FLUX;0xaff9084f2374585879e8b434c399e29e80cce635;8
BITGET;FLUX;FLUX;0xaff9084f2374585879e8b434c399e29e80cce635;8
MEXC;Kodexa;KDX;0xB007549db2A335364dfdCE86001Ee3b081051f03;18
GATE;Stobox;STBU;0xb0c4080a8Fa7afa11a09473f3be14d44AF3f8743;18
BINANCE;Stargate Finance;STG;0xb0d502e938ed5f4df2e681fe6e419ff29631d62b;18
MEXC;Stargate Finance;STG;0xB0D502E938ed5f4df2E681fE6E419ff29631d62b;18
MEXC;AASToken;AAST;0xb1E998b346DDDacD06f01db50645bE52DafB93db;18
GATE;BabyBoomToken;BBT;0xb208063997db51de3f0988f8a87b0aff83a6213f;8
MEXC;BabyBoomToken;BBT;0xb208063997dB51DE3f0988F8A87b0aff83a6213F;8
GATE;Getaverse;GETA;0xb2192a2829a5220bafd5b0a67f3328e209887bee;18
BINANCE;Dusk;DUSK;0xb2bd0749dbe21f623d9baba856d3b0f0e1bfec9c;18
MEXC;Dusk Network;DUSK;0xB2BD0749DBE21f623d9BABa856D3B0f0e1BFEc9C;18
GATE;MeMusic;MMT;0xB34966A2A66cb116ebe87b9554c020DcC950E917;18
BINANCE;Pax Dollar;USDP;0xb3c11196a4f3b1da7c23d9fb0a3dde9c6340934f;18
BINANCE;Pendle;PENDLE;0xb3ed0a426155b79b898849803e3b36552f7ed507;18
INDODAX;Pendle;PENDLE;0xb3ed0a426155b79b898849803e3b36552f7ed507;18
GATE;Redbrick;BRIC;0xb40f2e5291c3db45abb0ca8df76f1c21e9f112a9;18
MEXC;REDBRICK;BRIC;0xb40f2e5291c3Db45AbB0Ca8DF76F1C21E9f112a9;18
GATE;ReflectionAI;RECT;0xb42E1E0165140321DB20eF46A2e9a240D60284b6;18
GATE;Port3 Network;PORT3;0xb4357054c3dA8D46eD642383F03139aC7f090343;18
BINANCE;TrueFi;TRU;0xb4fcdcb8a0b29247466720ff81587d1a6f4fc4d7;8
KUCOIN;OMNIA;OMNIA;0xb53cc8303943582949b9a23f0556b0f0c41fec98;18
MEXC;RICE AI;RICE;0xb5761f36FdFE2892f1b54Bc8EE8baBb2a1b698D3;18
GATE;Mind AI;MA;0xb5ab5cf2e2c686ae43f01f23859f3a55a8629c1c;18
GATE;GameZone;GZONE;0xb6adb74efb5801160ff749b1985fd3bd5000e938;18
GATE;Telos;TLOS;0xb6c53431608e626ac81a9776ac3e999c5556717c;18
MEXC;MILC Platform;MLT;0xB72a20C7B8BD666f80AC053B0f4de20a787080F5;18
GATE;Media Licensing Token;MLT;0xb72a20c7b8bd666f80ac053b0f4de20a787080f5;18
MEXC;PumpBTC;PUMPBTC;0xB7C0007ab75350c582d5eAb1862b872B5cF53F0C;18
GATE;PumpBTC;PUMPBTC;0xb7c0007ab75350c582d5eab1862b872b5cf53f0c;18
GATE;OpenLeverage;OLE;0xB7E2713CF55cf4b469B5a8421Ae6Fc0ED18F1467;18
GATE;Palio;PAL;0xb7e548c4f133adbb910914d7529d5cb00c2e9051;6
GATE;Game.com;GTC;0xb7ef0c0036ccc7a770372e46944f230881cfb0b9;18
