cex;nama_token;ticker;sc;decimals
BYBIT;cmETH;CMETH;0xE6829d9a7eE3040e1276Fa75293Bde931859e8fA;18
BYBIT;SXT;SXT;0xE6Bfd33F52d82Ccb5b37E16D3dD81f9FFDAbB195;18
BYBIT;Mystiko Token;XZK;0xe8fC52b1bb3a40fd8889C0f8f75879676310dDf0;18
BYBIT;EIGEN;EIGEN;0xec53bF9167f50cDEB3Ae105f56099aaaB9061F83;18
BYBIT;WCT;WCT;0xeF4461891DfB3AC8572cCf7C794664A8DD927945;18
BYBIT;BICO;BICO;0xf17e65822b568b3903685a7c9f496cf7656cc6c2;18
BYBIT;VERA;VRA;0xf411903cbc70a74d22900a5de66a2dda66507255;18
BYBIT;LooksRare Token;LOOKS;0xf4d2888d29d722226fafa5d9b24f9164c092421e;18
BYBIT;IMX;IMX;0xf57e7e7c23978c3caec3c3548e3d615c346e79ff;18
BYBIT;ENJ;ENJ;0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c;18
BYBIT;Moca;MOCA;0xF944e35f95E819E752f3cCB5Faf40957d311e8c5;18
BYBIT;ONDO;ONDO;0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3;18
BYBIT;K;K;0xfb072b42907dA2Bf7A8E8cB5dCAa790D45Fd81a8;18
BYBIT;pSTAKE Finance;PSTAKE;0xfb5c6815ca3ac72ce9f5006869ae67f18bf77006;18
BYBIT;ZKLink;ZKL;0xfC385A1dF85660a7e041423DB512f779070FCede;18
BYBIT;Zircuit;ZRC;0xfd418e42783382E86Ae91e445406600Ba144D162;18
BYBIT;SAHARA;SAHARA;0xFDFfB411C4A70AA7C95D5C981a6Fb4Da867e1111;18
BYBIT;ETHFI;ETHFI;0xFe0c30065B384F05761f15d0CC899D4F9F9Cc0eB;18
GATE;Small Love Potion;SLP;0x37236cd05b34cc79d3715af2383e96dd7443dcf1;0
GATE;SmoothLovePotion;SLP;0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25;0
GATE;Crypto Unit Token;CRU;0xFbC1473E245b8AfBbA3b46116e0B01f91A026633;0
GATE;quarkchain;QKC;0x213cff336b0bfca1872a3cc5bc01c5b114bf5012;2
GATE;Blockchain Brawlers;BRWL;0x4086E77C5E993FDB90a406285d00111a974F877a;4
GATE;Alien Worlds;TLM;0x888888848B652B3E3a0f34c96E00EEC0F3a23F72;4
GATE;Celsius Network;CEL;0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d;4
GATE;Refereum;RFR;0xd0929d411954c47438dc1d871dd6081F5C5e149c;4
GATE;Ultra;UOS;0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c;4
GATE;XPR Network;XPR;0xd7efb00d12c2c13131fd319336fdf952525da2af;4
GATE;Upcx;UPC;0x487d62468282bd04ddf976631c23128a425555ee;5
GATE;GAME;GAMESTARTER;0xd567b5f02b9073ad3a982a099a23bf019ff11d1c;5
GATE;Velar;VELAR;0x033bbde722ea3cdcec73cffea6581df9f9c257de;6
GATE;Taproot;TAPROOT;0x07b701ac44aacb03d8bed42eb85ec38210bdf513;6
GATE;LandX Finance;LNDX;0x08A1C30BBB26425c1031ee9E43FA0B9960742539;6
GATE;Clover;CLV;0x22222c03318440305ac3e8a7820563d6a9fd777f;6
GATE;Dar Open Network;D;0x33b481cbbf3c24f2b3184ee7cb02daad1c4f49a8;6
GATE;Axelar;WAXL;0x467719aD09025FcC6cF6F8311755809d45a5E5f3;6
GATE;Serum;SRM;0x476c5E26a75bd202a9683ffD34359C0CC15be0fF;6
GATE;SatLayer;SLAY;0x51477a3002ee04b7542adfe63ccdb50c00ee5147;6
GATE;NYM;NYM;0x525A8F6F3Ba4752868cde25164382BfbaE3990e1;6
GATE;PowerLedger;POWR;0x595832F8FC6BF59c85C527fEC3740A1b7a361269;6
GATE;Eclipse;ES;0x6055dc6ff1077eebe5e6d2ba1a1f53d7ef8430de;6
GATE;Tether Gold;XAUT;0x68749665FF8D2d112Fa859AA293F07A622782F38;6
GATE;PayPal USD;PYUSD;0x6c3ea9036406852006290770bedfcaba0e23a0e8;6
GATE;Hedget;HGET;0x7968bc6a03017ea2de509aaa816f163db0f35148;6
GATE;Chromia;CHR;0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2;6
GATE;Chroma;CHR;0x915044526758533dfb918eceb6e44bc21632060d;6
GATE;Oxygen Protocol;OXY;0x965697b4ef02f0de01384d0d4f9f782b1670c163;6
GATE;USDCoin;USDC;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;6
GATE;Rejuve Token;RJV;0xa1f410f13b6007fca76833ee7eb58478d47bc5ef;6
GATE;ALICE;ALICE;0xac51066d7bec65dc4589368da368b212745d63e8;6
GATE;GUSD;GUSD;0xaf6186b3521b60e27396b5d23b48abc34bf585c5;6
GATE;BitMEX Token;BMEX;0xb113c6cf239f60d380359b762e95c13817275277;6
GATE;Worldwide USD;WUSD;0xb6667b04Cb61Aa16B59617f90FFA068722Cf21dA;6
GATE;Euro Tether;EURT;0xc581b735a1688071a1746c968e0798d642ede491;6
GATE;World Mobile token;WMTX;0xDBB5Cf12408a3Ac17d668037Ce289f9eA75439D7;6
GATE;TRON;TRX;0xf230b790E05390FC8295F4d3F60332c93BEd42e2;6
GATE;BOSAGORA;BOA;0x51bd4f39803fcaeff3ef45aae2c3aaff0b9fadcb;7
GATE;Sukhavati Network;SKT;0x012e0e6342308b247f36ee500ecb14dc77a7a8c1;8
GATE;Hacken Token;HAI;0x05Fb86775Fd5c16290f1E838F5caaa7342bD9a63;8
GATE;SwftCoin;SWFTC;0x0bb217E40F8a5Cb79Adf04E1aAb60E5abd0dfC1e;8
GATE;Wrapped Bitcoin;WBTC;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;8
GATE;Propy;PRO;0x226bb599a12c826476e3a771454697ea52e9e220;8
GATE;WAX;WAXP;0x2A79324c19Ef2B89Ea98b23BC669B7E7c9f8A517;8
GATE;Movement Network;MOVE;0x3073f7aaa4db83f95e9fff17424f71d4751a3073;8
GATE;Dent;DENT;0x3597bfd533a99c9aa083587b074434e61eb0a258;8
GATE;XELS;XELS;0x397Deb686C72384FAd502A81f4d7fDb89e1f1280;8
GATE;VGX Token;VGX;0x3c4b6e6e1ea3d4863700d7f76b36b7f3d3f13e3d;8
GATE;CircuitsOfValue;COVAL;0x3d658390460295fb963f54dc0899cfb1c30776df;8
GATE;LTO Network Token;LTO;0x3db6ba6ab6f95efed1a6e794cad492faaabf294d;8
GATE;Open Custody Protocol;OPEN;0x4123a133ae3c521fd134d7b13a2dec35b56c2463;8
GATE;FUN Token;FUN;0x419D0d8BdD9aF5e606Ae2232ed285Aff190E711b;8
GATE;Civic;CVC;0x41e5560054824eA6B0732E656E3Ad64E20e94E45;8
GATE;Schrodinger;SGR;0x478156DeAbfAc918369044D52A6BdB5Cc5597994;8
GATE;Chrono. tech;TIMECHRONO;0x485d17A6f1B8780392d53D64751824253011A260;8
GATE;Archblock;TRU;0x4c19596f5aaff459fa38b0f7ed92f11ae6543784;8
GATE;Education;EDU;0x5b26C5D0772E5bbaC8b3182AE9a13f9BB2D03765;8
GATE;BOND;BOND;0x5dc02ea99285e17656b8350722694c35154db1e8;8
GATE;Tectum;TET;0x68a47fe1cf42eba4a030a10cd4d6a1031ca3ca0a;8
GATE;LLToken;LLT;0x6D5caC36c1AE39f41d52393b7a425d0A610ad9f2;8
GATE;Flux;FLUX;0x720CD16b011b987Da3518fbf38c3071d4F0D1495;8
GATE;HarryPotterObamaSonic10Inu;HPOS10I;0x72e4f9f808c49a2a61de9c5896298920dc4eeea9;8
GATE;CipherBlock;CBK;0x748467353A124e53791a6E43ce7Fb1856CAb78e1;8
GATE;Phantasma Stake;SOUL;0x79c75e2e8720b39e258f41c37cc4f309e0b0ff80;8
GATE;Cronos;CRO;0xA0b73E1Ff0B80914AB6fe0444E65848C4C34450b;8
GATE;Storj;STORJ;0xB64ef51C888972c908CFacf59B47C1AfBC0Ab8aC;8
GATE;Gate Wrapped BTC;GTBTC;0xc2d09cf86b9ff43cb29ef8ddca57a4eb4410d5f3;8
GATE;SmartWorld Global Token;SWGT;0xc8bf8bc34874e07f6a0d4abc8be22ba9e372631b;8
GATE;LTO Network;LTO;0xd01409314acb3b245cea9500ece3f6fd4d70ea30;8
GATE;Gala Games;GALA;0xd1d2eb1b1e90b638588728b4130137d262c87cae;8
GATE;Voxto Token;VXT;0xd7A5456a6fd8ce64A8eCf5eA8D1976EB03fD47B6;8
GATE;GALA Music;MUSIC;0xd8c0b13b551718b808fc97ead59499d5ef862775;8
GATE;SPX6900;SPX;0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c;8
GATE;LaplaceToken;LPT;0xe6a16d8ed5c5e4cbc0606487306be9173d6691b3;8
GATE;Rating;RATING;0xe8663a64a96169ff4d95b4299e7ae9a76b905b31;8
GATE;Alchemy Pay;ACH;0xed04915c23f00a313a544955524eb7dbd823143d;8
GATE;Janet;JANET;0xf63e309818e4ea13782678ce6c31c1234fa61809;8
GATE;Fire Protocol;FIRE;0xf921ae2dac5fa128dc0f6168bf153ea0943d2d43;8
GATE;Snetwork;SNET;0xFf19138b039D938db46bDDA0067DC4BA132ec71C;8
GATE;PAAL AI;PAAL;0x14feE680690900BA0ccCfC76AD70Fd1b95D10e16;9
GATE;Everscale(EVER);EVER;0x1ffEFD8036409Cb6d652bd610DE465933b226917;9
GATE;Kekius Maximus;KEKIUS;0x26e550ac11b26f78a04489d5f20f24e3559f7dd9;9
GATE;MOO DENG;MOODENGETH;0x28561b8a2360f463011c16b6cc0b0cbef8dbbcad;9
GATE;Lucky Block;LBLOCK;0x2b867efD2dE4Ad2B583Ca0CB3dF9C4040Ef4D329;9
GATE;Seigniorage Shares;SHARE;0x39795344CBCc76cC3Fb94B9D1b15C23c2070C66D;9
GATE;Sator;SAO;0x3ef389f264e07fff3106a3926f2a166d1393086f;9
GATE;TokenFi;TOKEN;0x4507cef57c46789ef8d1a19ea45f4216bae2b528;9
GATE;Winee3;WNE;0x46971fC433d90cf2ff1da4a66aBe320DfB0cE3b1;9
GATE;OPTIMUS;OPTIMUS;0x562e362876c8aee4744fc2c6aac8394c312d215d;9
GATE;iExec;RLC;0x607F4C5BB672230e8672085532f7e901544a7375;9
GATE;FEAR NOT;FEARNOT;0x6135177a17e02658df99a07a2841464deb5b8589;9
GATE;Fuel Network;FUEL;0x675b68aa4d9c2d3bb3f0397048e62e6b7192079c;9
GATE;MAGA;MAGATRUMP;0x6aa56e1d98b3805921c170eb4b3fe7d4fda6d89b;9
GATE;Hoppy;HOPPY;0x6e79b51959cf968d87826592f46f819f92466615;9
GATE;DIGG;DIGG;0x798D1bE841a82a273720CE31c822C61a67a601C3;9
GATE;Volt Inu;VOLT;0x7f792db54b0e580cdc755178443f0430cf799aca;9
GATE;First Neiro on Ethereum;NEIROCTO;0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee;9
GATE;Grok;GROK;0x8390a1da07e376ef7add4be859ba74fb83aa02d5;9
GATE;Fight to Maga;FIGHT;0x8802269d1283cdb2a5a329649e5cb4cdcee91ab6;9
GATE;Empire Token;EMPIRE;0x9A2Af0AbB12bee5369B180976Be01E8c80D0e7B6;9
GATE;Baby Doge Coin;BABYDOGE;0xac57de9c1a09fec648e93eb98875b212db0d460b;9
GATE;BabyDoge Coin;BABYDOGE;0xac8e13ecc30da7ff04b842f21a62a1fb0f10ebd5;9
GATE;Hana;HANA;0xb3912b20b3abc78c15e85e13ec0bf334fbb924f7;9
GATE;Niza Global;NIZA;0xb58e26ac9cc14c0422c2b419b0ca555ee4dcb7cb;9
GATE;Perlin;PERL;0xb5a73f5fc8bbdbce59bfd01ca8d35062e0dad801;9
GATE;GM;GMWAGMI;0xbc7250c8c3eca1dfc1728620af835fca489bfdf3;9
GATE;Floki Inu;FLOKI;0xcf0c122c6b73ff809c693db761e7baebe62b6a2e;9
GATE;MAGA;MAGA;0xd29da236dd4aac627346e1bba06a619e8c22d7c5;9
GATE;Ampleforth;AMPL;0xD46bA6D942050d489DBd938a2C909A5d5039A161;9
GATE;Shib2.0;SHIB2;0xdfef6416ea3e6ce587ed42aa7cb2e586362cbbfa;9
GATE;NEIRO;NEIROETH;0xee2a03aa6dacf51c18679c516ad5283d8e7c2637;9
GATE;Catecoin;CATE;0xf05897cfe3ce9bbbfe0751cbe6b1b2c686848dcb;9
GATE;PaLM AI;PALM;0xf1df7305e4bab3885cab5b1e4dfc338452a67891;9
GATE;Doge 2.0;DOGE2;0xf2ec4a773ef90c58d98ea734c0ebdb538519b988;9
GATE;INK token;INK;0xf4c90e18727C5C76499eA6369C856A6d61D3E92E;9
GATE;Cere Network;CERE;0x2da719db753dfa10a62e140f436e1d67f2ddb0d6;10
GATE;TANSSI;TANSSI;0x553f4cb7256d8fc038e91d36cb63fa7c13b624ab;12
GATE;BCDN;BCDN;0x1e797Ce986C3CFF4472F7D38d5C4aba55DfEFE40;15
GATE;DeepBrain;DBC;0x1F735f84b07cc20E9aC471C291a87b5A2428d518;15
GATE;Swarm;BZZ;0x19062190b1925b5b6689d7073fdfc8c2976ef8cb;16
GATE;TrueUSD;TUSD;0x0000000000085d4780B73119b644AE5ecd22b376;18
GATE;Tokenlon;LON;0x0000000000095413afc295d19edeb1ad7b71c952;18
GATE;MiladyCult;MILADYCULT;0x0000000000c5dc95539589fbd24be07c6c14eca4;18
GATE;Kiba Inu;KIBA;0x005d1123878fc55fbd56b54c73963b234a64af3c;18
GATE;SKALE;SKL;0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7;18
GATE;Bware;INFRA;0x013062189dc3dcc99e9Cee714c513033b8d99e3c;18
GATE;Tipcoin;TIP;0x0176b898e92e814c06cc379e508ceb571f70bd40;18
GATE;ZELIX;ZELIX;0x0257ffd7ea2ebba4aaa090c7adbdd032a08c1f74;18
GATE;Charged Particles;IONX;0x02d3a27ac3f55d5d91fb0f52759842696a864217;18
GATE;PEPE2.0;PEPE2;0x0305f515fa978cf87226cf8a9776d25bcfb2cc0b;18
GATE;Sovrun;SOVRN;0x031b8d752d73d7fe9678acef26e818280d0646b4;18
GATE;Netflix (Ondo Tokenized);NFLXON;0x032dec3372f25c41ea8054b4987a7c4832cdb338;18
GATE;BarnBridge;BOND;0x0391D2021f89DC339F60Fff84546EA23E337750f;18
GATE;Rai Reflex Index;RAI;0x03ab458634910aad20ef5f1c8ee96f1d6ac54919;18
GATE;Ternoa;CAPS;0x03be5c903c727ee2c8c4e9bc0acc860cca4715e2;18
GATE;Skrumble Network V2;SKM;0x048Fe49BE32adfC9ED68C37D32B5ec9Df17b3603;18
GATE;IMPT;IMPT;0x04C17b9D3b29A78F7Bd062a57CF44FC633e71f85;18
GATE;UMA;UMA;0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828;18
GATE;Mintlayer;ML;0x059956483753947536204e89bfaD909E1a434Cc6;18
GATE;XEN Crypto;XEN;0x06450dEe7FD2Fb8E39061434BAbCFC05599a6Fb8;18
GATE;SakeToken;SAKE;0x066798d9ef0833ccc719076dab77199ecbd178b0;18
GATE;OPEN GPU;OGPU;0x067def80d66fb69c276e53b641f37ff7525162f6;18
GATE;Moonray;MNRY;0x06904a21f2db805487fcbdc3b3fe9607daaa5d54;18
GATE;UnitedHealth (Ondo Tokenized);UNHON;0x075756f3b6381a79633438faa8964946bf40163d;18
GATE;Pundi AI;PUNDIAI;0x075f23b9cdfce2cc0ca466f4ee6cb4bd29d83bef;18
GATE;SUKU;SUKU;0x0763fdccf1ae541a5961815c0872a8c5bc6de4d7;18
GATE;SoPay;SOP;0x076641af1b8f06b7f8c92587156143c109002cbe;18
GATE;Oobit;OOBIT;0x07f9702ce093db82dfdc92c2c6e578d6ea8d5e22;18
GATE;Turtsat;TURT;0x0800394f6E23dD539929c8B77a3d45c96F76AEFC;18
GATE;TeleportDAO;TST;0x0828096494ad6252f0f853abfc5b6ec9dfe9fdad;18
GATE;Stratos;STOS;0x08c32b0726c5684024ea6e141c50ade9690bbdcc;18
GATE;MATH;MATH;0x08d967bb0134f2d07f7cfb6e246680c53927dd30;18
GATE;Arena-Z;A2Z;0x08dcb9b5989fb09ef80e85567ec1f49577a70d29;18
GATE;NightVerse.Game;NVG;0x08F40811C7d6C013744166f3d4CB1A9A92D3D54E;18
GATE;Spell Token;SPELL;0x090185f2135308bad17527004364ebcc2d37e5f6;18
GATE;LightLink;LL;0x0921799cb1d702148131024d18fcde022129dc73;18
GATE;Subquery Network;SQT;0x09395a2A58DB45db0da254c7EAa5AC469D8bDc85;18
GATE;Bodhi Token;NBOT;0x09Ccd2DA5dCDd0510268d4979e792381337138b8;18
GATE;NFTfi;NFTFI;0x09d6f0f5a21f5be4f59e209747e2d07f50bc694c;18
GATE;Swell Network;SWELL;0x0a6e7ba5042b38349e437ec6db6214aec7b35676;18
GATE;YAMv3;YAM;0x0aacfbec6a24756c20d41914f2caba817c0d8521;18
GATE;Tranche Finance;SLICE;0x0AeE8703D34DD9aE107386d3eFF22AE75Dd616D1;18
GATE;Obol;OBOL;0x0b010000b7624eb9b3dfbc279673c76e9d29d5f7;18
GATE;API3;API3;0x0b38210ea11411557c13457D4dA7dC6ea731B88a;18
GATE;Primex Finance;PMX;0x0b3eaead748facdb9d943d3407011f16eb17d0cf;18
GATE;Upland;SPARKLET;0x0bc37bea9068a86c221b8bd71ea6228260dad5a2;18
GATE;YearnFinance;YFI;0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e;18
GATE;Palantir Technologies (Ondo Tokenized);PLTRON;0x0c666485b02f7a87d21add7aeb9f5e64975aa490;18
GATE;Bifrost;BFC;0x0c7d5ae016f806603cb1782bea29ac69471cab9c;18
GATE;PoolTogether;POOL;0x0cec1a9154ff802e7934fc916ed7ca50bde6844e;18
GATE;WNXM;WNXM;0x0d438f3b5175bebc262bf23753c1e53d03432bde;18
GATE;Broadcom (Ondo Tokenized);AVGOON;0x0d54d4279b9e8c54cd8547c2c75a8ee81a0bcae8;18
GATE;BasicAttentionToken;BAT;0x0d8775f648430679a709e98d2b0cb6250d2887ef;18
GATE;Aventus;AVT;0x0d88eD6E74bbFD96B831231638b66C05571e824F;18
GATE;YAM;YAM;0x0e2298E3B3390e3b945a5456fBf59eCc3f55DA16;18
GATE;Invesco QQQ (Ondo Tokenized);QQQON;0x0e397938c1aa0680954093495b70a9f5e2249aba;18
GATE;Synapse;SYN;0x0f2d719407fdbeff09d87557abb7232601fd9f29;18
GATE;DAO Maker;DAO;0x0f51bb10119727a7e5ea3538074fb341f56b09ad;18
GATE;Decentraland;MANA;0x0F5D2fB29fb7d3CFeE444a200298f468908cC942;18
GATE;Lagrange;LA;0x0fc2a55d5bd13033f1ee0cdd11f60f7efe66f467;18
GATE;PundiX;PUNDIX;0x0FD10b9899882a6f2fcb5c371E17e70FdEe00C38;18
GATE;ShoeFy;SHOE;0x0fD67B4ceb9b607Ef206904eC73459c4880132c9;18
GATE;UniLayer;UNILAYER;0x0fF6ffcFDa92c53F615a4A75D982f399C989366b;18
GATE;Arena Of Faith;ACP;0x104e363ac6521e55a24ae724855362acec3febe6;18
GATE;ChainPort Token;PORTX;0x104F3152D8ebFC3f679392977356962Ff36566aC;18
GATE;Dvision Network;DVI;0x10633216e7e8281e33c86f02bf8e565a635d9770;18
GATE;TeddyDoge;TEDDY;0x10f6f2b97F3aB29583D9D38BaBF2994dF7220C21;18
GATE;1inch;1INCH;0x111111111117dc0aa78b770fa6a738034120c302;18
GATE;Department Of Government Efficiency;DOGEGOV;0x1121acc14c63f3c872bfca497d10926a6098aac5;18
GATE;CSAS;CSAS;0x11BaC0C3C81838022327198AA46124cdB8CE6AB9;18
GATE;Milady Meme Coin;LADYS;0x12970e6868f88f6557b76120662c1b3e50a646bf;18
GATE;Radiant;RDNT;0x137dDB47Ee24EaA998a535Ab00378d6BFa84F893;18
GATE;ParallelAI;PAI;0x13e4b8cffe704d3de6f19e52b201d92c21ec18bd;18
GATE;Cyber;CYBER;0x14778860e937f509e651192a90589de711fb88a9;18
GATE;Zero1 Labs;DEAI;0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea;18
GATE;Apple (Ondo Tokenized);AAPLON;0x14c3abf95cb9c93a8b82c1cdcb76d72cb87b2d4c;18
GATE;EDEN;EDEN;0x1559fa1b8f28238fd5d76d9f434ad86fd20d1559;18
GATE;Nifty Island;ISLAND;0x157a6df6b74f4e5e45af4e4615fde7b49225a662;18
GATE;Gelato;GEL;0x15b7c0c907e4c6b9adaaaabc300c08991d6cea05;18
GATE;SatoshiVM;SAVM;0x15e6e0d4ebeac120f9a97e71faa6a0235b85ed12;18
GATE;WALL STREET BABY;WSB;0x15f20f9dfdf96ccf6ac96653b7c0abfe4a9c9f0f;18
GATE;Worldcoin;WLD;0x163f8c2467924be0ae7b5347228cabf260318753;18
GATE;LayerAI;LAI;0x168e209d7b2f58f1f24b8ae7b7d35e662bbf11cc;18
GATE;BACON;BACON;0x175ab41e2cedf3919b2e4426c19851223cf51046;18
GATE;Numeraire;NMR;0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671;18
GATE;Inspect;INSP;0x186eF81fd8E77EEC8BfFC3039e7eC41D5FC0b457;18
GATE;Audius;AUDIO;0x18aaa7115705e8be94bffebde57af9bfc265b998;18
GATE;Synereo-ERC20;AMP;0x1924c657d6a772816601fc5edf78377c23686e95;18
GATE;Reputation;REP;0x1985365e9f78359a9b6ad760e32412f4a445e862;18
GATE;DEAPCOIN;DEP;0x1a3496c18d558bd9c6c8f609e1b129f67ab08163;18
GATE;MatrixETF DAO Finance;MDF;0x1a57367c6194199e5d9aea1ce027431682dfb411;18
GATE;Naoris Protocol;NAORIS;0x1b379a79c91a540b2bcd612b4d713f31de1b80cc;18
GATE;OpenLeverage;OLE;0x1b6e9c73bee68102d9dd4a2627f97bff4183ab0a;18
GATE;Portal;PORTAL;0x1Bbe973BeF3a977Fc51CbED703E8ffDEfE001Fed;18
GATE;Legend of Arcadia;ARCA;0x1c00c3e03c3a10a0c1d9b6d1a42e797d7cb4147a;18
GATE;SocialGrowAI;GROWAI;0x1c9b158e71bc274ea5519ca57a73e337cac72b3a;18
GATE;MongCoin;MONG;0x1ce270557c1f68cfb577b856766310bf8b47fd9c;18
GATE;Keep3rV1;KP3R;0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44;18
GATE;Waves;WAVES;0x1cf4592ebffd730c7dc92c1bdffdfc3b9efcf29a;18
GATE;StakeStone;STO;0x1d88713b483a8e45cff0e5cd7c2e15e5fab4534d;18
GATE;Mobius Token;MOT;0x1E02cdbbA6729B6470de81Ad4D2cCA4c514521b9;18
GATE;Internet of Energy Network;IOEN;0x1e4E46b7BF03ECE908c88FF7cC4975560010893A;18
GATE;Bancor;BNT;0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C;18
GATE;Open Loot;OL;0x1f57da732a77636d913c9a75d685b26cc85dcc3a;18
GATE;Angola;AGLA;0x1F7e5118521B550bB1A9B435727c003eB033FC51;18
GATE;Uniswap;UNI;0x1f9840a85d5af5bf1d1762f925bdaddc4201f984;18
GATE;Bitune;TUNE;0x1Fac00CceE478eCeD6A120a50Ed2Ab28EE7FE32b;18
GATE;ForTube;FOR;0x1fcdce58959f536621d76f5b7ffb955baa5a672f;18
GATE;Astra Protocol;ASTRA;0x201332Bd45c8628D814F870bFb584B385A7C351e;18
GATE;ESG;ESG;0x20cD2E7Ec8F5d8b337fe46a4F565Ccef1561b9a9;18
GATE;MoonDAO;MOONEY;0x20d4DB1946859E2Adb0e5ACC2eac58047aD41395;18
GATE;Stobox Token;STBU;0x212dd60d4bf0da8372fe8116474602d429e5735f;18
GATE;LION;LION;0x2167fb82309cf76513e83b25123f8b0559d6b48f;18
GATE;Bandot Protocol;BDT;0x216e9d8a521d93ec769635859c57938119fe5369;18
GATE;Ovr;OVR;0x21bfbda47a0b4b5b1248c767ee49f7caa9b23697;18
GATE;TosDis;DIS;0x220B71671b649c03714dA9c621285943f3cbcDC6;18
GATE;Augur;REP;0x221657776846890989a759ba2973e427dff5c9bb;18
GATE;QORPO WORLD;QORPO;0x22514ffb0d7232a56f0c24090e7b68f179faa940;18
GATE;UNION Protocol Governance Token;UNN;0x226f7b842e0f0120b7e194d05432b3fd14773a9d;18
GATE;Ola;OLA;0x2353f7e7b74c045a5dfbaafee5d21bfd948dc170;18
GATE;Fluence;FLT;0x236501327e701692a281934230af0b6be8df3353;18
GATE;Geojam;JAM;0x23894DC9da6c94ECb439911cAF7d337746575A72;18
GATE;Thetanuts Finance;NUTS;0x23f3d4625aef6f0b84d50db1d53516e6015c0c9b;18
GATE;TRUF Network;TRUF;0x243c9be13faba09f945ccc565547293337da0ad7;18
GATE;FourCoin;FOURCOIN;0x244b797d622d4dee8b188b03546acaabd0cf91a0;18
GATE;Float Bank;BANK;0x24a6a37576377f63f194caa5f518a60f45b42921;18
GATE;Heroes of Mavia;MAVIA;0x24fcFC492C1393274B6bcd568ac9e225BEc93584;18
GATE;Pando;PANDO;0x252b9F56359901a0BDE52d0675b1f1130d86F471;18
GATE;Assemble AI;ASM;0x2565ae0385659badcada1031db704442e1b69982;18
GATE;ChainGPT;CGPT;0x25931894a86d47441213199621f1f2994e1c39aa;18
GATE;Resolv;RESOLV;0x259338656198ec7a76c729514d3cb45dfbf768a1;18
GATE;Faith Tribe;FTRB;0x2596825a84888e8f24b747df29e11b5dd03c81d7;18
GATE;YieldGuildGames;YGG;0x25f8087EAD173b73D6e8B84329989A8eEA16CF73;18
GATE;Gold Fever;NGL;0x2653891204f463fb2a2f4f412564b19e955166ae;18
GATE;Cellframe Network;CELL;0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099;18
GATE;Aleph.im;ALEPH;0x27702a26126e0b3702af63ee09ac4d1a084ef628;18
GATE;ELYSIA;EL;0x2781246fe707bb15cee3e5ea354e2154a2877b16;18
GATE;BiFi;BIFIF;0x2791bfd60d232150bff86b39b7146c0eaaa2ba81;18
GATE;Doge Killer;LEASH;0x27c70cd1946795b66be9d954418546998b546634;18
GATE;Weave6 Token;WX;0x2817CECf94465a9F7beCF43d9b7c8025e88A4213;18
GATE;Wayfinder;PROMPT;0x28d38df637db75533bd3f71426f3410a82041544;18
GATE;AIR Token;AIR;0x294b9da569c0d694870239813bbe7b5824fd2339;18
GATE;Wilder World;WILD;0x2a3bff78b79a009976eea096a51a948a3dc00e34;18
GATE;Alpha Quark;AQT;0x2a9bdcff37ab68b95a53435adfd8892e86084f93;18
GATE;PLANET;PLANET;0x2ad9addd0d97ec3cdba27f92bf6077893b76ab0b;18
GATE;Bitfinex LEO Token;LEO;0x2AF5D2aD76741191D15Dfe7bF6aC92d4Bd912Ca3;18
GATE;Blockchain Monster Hunt;BCMC;0x2BA8349123de45E931a8C8264c332E6e9CF593F9;18
GATE;PolkaRARE;PRARE;0x2C2f7e7C5604D162d75641256b80F1Bf6f4dC796;18
GATE;NVIDIA (Ondo Tokenized);NVDAON;0x2d1f7226bd1f780af6b9a49dcc0ae00e8df4bdee;18
GATE;OTHERWORLD;OWN;0x2d81f9460bd21e8578350a4f06e62848ed4bb27e;18
GATE;ZND;ZND;0x2d8ea194902bc55431420bd26be92b0782dce91d;18
GATE;Space ID;ID;0x2dff88a56767223a5529ea5960da7a3f5f766406;18
GATE;PinLink;PIN;0x2e44f3f609ff5aa4819b323fd74690f07c3607c4;18
GATE;OMNIA Protocol;OMNIA;0x2e7e487d84b5baba5878a9833fb394bc89633fd7;18
GATE;Throne;THN;0x2e95cea14dd384429eb3c4331b776c4cfbb6fcd9;18
GATE;Tokemak;TOKE;0x2e9d63788249371f1DFC918a52f8d799F4a38C94;18
